PRODUCT_NAME,TAXONOMY_INDEX,ADDITIONAL_DETAILS,ACQUISITION_COST,SALE_COST,QUANTITY,WAREHOUSE_NAME,CITY,STATE,COUNTRY_NAME,CREATION_DATE
Corsair Dominator Platinum,,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",1068.66,1264.99,55,Mexico City,Monterrey,Nuevo León,Mexico,24/08/2021
Intel Xeon E5-2640 V3,,"Speed:2.6GHz,Cores:8,TDP:90W",668.24,899.99,10,Bombay,Bombay,Maharashtra,IN,03/09/2021
AMD 100-505989,,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,2699.99,46,Toronto,Toronto,Ontario,Canada,19/09/2021
PNY VCQM6000-PB,,"Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz",2505.04,3254.99,169,"Seattle, Washington",Seattle,Washington,United States of America,20/09/2021
Asus RAMPAGE V EXTREME,,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB",459,572.96,33,Bombay,Bombay,Maharashtra,India,22/09/2021
Intel Xeon E5-2695 V3 (OEM/Tray),,"Speed:2.3GHz,Cores:14,TDP:120W",1925.13,2431.95,112,New Jersey,South Brunswick,New Jersey,United States of America,30/09/2021
Samsung MZ-75E1T0B/AM,TRUE,"Series:850 EVO-Series,Type:SSD,Capacity:1TB,Cache:N/A",260.23,339.99,189,Mexico City,Monterrey,Nuevo León,Mexico,22/10/2021
EVGA 11G-P4-6696-KR,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",594.46,759.99,118,"Southlake, Texas",Southlake,Texas,United States of America,10/11/2021
Kingston HyperX Predator,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",471.78,635.99,51,Sydney,Sydney,New South Wales,Australia,11/11/2021
PNY VCQK6000-PB,,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,2290.79,36,Bombay,Bombay,Maharashtra,India,19/11/2021
Asus MAXIMUS IX CODE,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",266.15,298.98,122,San Francisco,South San Francisco,California,United States of America,29/11/2021
Western Digital WDS250G1B0A,TRUE,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",72.54,89.89,114,San Francisco,South San Francisco,California,United States of America,30/11/2021
Intel Core i7-5930K,TRUE,"Speed:3.5GHz,Cores:6,TDP:140W",481.56,554.99,133,"Southlake, Texas",Southlake,Texas,United States of America,01/12/2021
AMD 100-505989,,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,2699.99,88,New Jersey,South Brunswick,New Jersey,United States of America,03/12/2021
Asus Sabertooth 990FX,,"CPU:AM3+,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",252.31,295.72,17,Mexico City,Monterrey,Nuevo León,Mexico,12/12/2021
,,"Series:Ultimate SU800,Type:SSD,Capacity:512GB,Cache:N/A",113.29,136.69,124,Beijing,Beijing,Shenzhen,China,16/12/2021
Gigabyte GV-N98TWF3OC-6GD,,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz",633.29,749.99,44,Sydney,Sydney,New South Wales,Australia,20/12/2021
Kingston,,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",650.48,741.63,12,Bombay,Bombay,Maharashtra,India,08/01/2022
Gigabyte GV-N108TAORUSX W-11GD,TRUE,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz",596.05,824.98,32,Sydney,Sydney,New South Wales,Australia,10/01/2022
Intel Xeon E5-2699 V4 (OEM/Tray),,"Speed:2.2GHz,Cores:22,TDP:145W",1535.62,1756,121,Beijing,Beijing,Shenzhen,Beijing,11/01/2022
EVGA 12G-P4-3992-KR,,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,2799.99,20,Beijing,Beijing,Shenzhen,China,19/01/2022
MSI X99A GODLIKE GAMING CARBON,,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",415,549.59,183,Beijing,Beijing,Shenzhen,China,05/02/2022
Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,864.98,155,Bombay,Bombay,Maharashtra,India,19/02/2022
Intel Xeon E5-2630 V4,,"Speed:2.2GHz,Cores:10,TDP:85W",528.95,647.99,226,"Seattle, Washington",Seattle,Washington,United States of America,10/03/2022
Intel Xeon E5-2687W,,"Speed:3.1GHz,Cores:8,TDP:150W",581.16,710.99,76,"Seattle, Washington",Seattle,Washington,United States of America,11/03/2022
Crucial CT1050MX300SSD1,,"Series:MX300,Type:SSD,Capacity:1.1TB,Cache:N/A",192.52,267.99,163,Sydney,Sydney,New South Wales,Australia,16/03/2022
ASRock E3C224D4M-16RE,,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",364.79,499.99,148,Bombay,Bombay,Maharashtra,India,22/03/2022
G.Skill Trident Z,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",647.83,760.99,194,Beijing,Beijing,Shenzhen,China,24/03/2022
G.Skill Ripjaws 4 Series,,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",834.06,1073.99,166,Bombay,Bombay,Maharashtra,India,01/04/2022
Zotac ZT-P10810G-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",598.25,754.98,185,San Francisco,South San Francisco,California,United States of America,02/04/2022
Intel Xeon E5-2695 V3 (OEM/Tray),,"Speed:2.3GHz,Cores:14,TDP:120W",1925.13,2431.95,90,Toronto,Toronto,Ontario,Canada,09/04/2022
MSI GAMING,TRUE,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz",753.18,849.99,74,Toronto,Toronto,Ontario,Canada,09/04/2022
Zotac ZT-P10810A-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,849.99,47,Toronto,Toronto,Ontario,Canada,13/04/2022
PNY VCQM6000-PB,,"Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz",2505.04,3254.99,157,Toronto,Toronto,Ontario,Canada,23/04/2022
G.Skill Ripjaws V Series,TRUE,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:16Module:8x8GBSize:64GB",510.93,640.99,12,Bombay,Bombay,Maharashtra,India,25/04/2022
Intel Xeon E5-2640 V4,,"Speed:2.4GHz,Cores:10,TDP:90W",738.71,899.99,67,"Seattle, Washington",Seattle,Washington,US,02/05/2022
Corsair Vengeance LPX,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",609.53,734.99,12,Bombay,Bombay,Maharashtra,India,11/05/2022
G.Skill Trident Z,,"Speed:DDR4-3466,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",601.56,725.99,52,Beijing,Beijing,Shenzhen,China,18/05/2022
Intel Xeon E5-1650 V3,TRUE,"Speed:3.5GHz,Cores:6,TDP:140W",399.77,564.89,113,San Francisco,South San Francisco,California,United States of America,06/06/2022
MSI GAMING,,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz",753.18,849.99,54,Sydney,Sydney,New South Wales,Australia,08/06/2022
Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,864.98,215,"Seattle, Washington",Seattle,Washington,United States of America,13/06/2022
Kingston,,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x8GBSize:32GB",566.98,653.5,176,San Francisco,South San Francisco,California,United States of America,04/07/2022
Hitachi A7K1000-1000,,"Series:Ultrastar,Type:7200RPM,Capacity:1TB,Cache:32MB",29.94,41.99,137,Mexico City,San Francisco,Nuevo León,Mexico,19/07/2022
ATI FirePro S9150,,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,3177.44,184,San Francisco,South San Francisco,California,United States of America,27/07/2022
MSI GeForce GTX 1080 TI ARMOR 11G OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",644.19,764.98,168,Mexico City,Monterrey,Nuevo León,Mexico,06/09/2022
ATI FirePro W9000,,"Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz",2785.55,3192.97,36,Mexico City,Monterrey,Nuevo León,Mexico,11/09/2022
G.Skill Ripjaws V Series,,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",452.54,645.2,7,Beijing,Beijing,Shenzhen,China,21/09/2022
Intel Core 2 Extreme QX9775,,"Speed:3.2GHz,Cores:4,TDP:150W",892,737.68,58,Sydney,Sydney,New South Wales,Australia,21/09/2022
G.Skill Trident X,,"Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB",507.32,649.99,125,Bombay,Bombay,Maharashtra,India,25/09/2022
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",546.64,686.99,142,Beijing,Beijing,Shenzhen,China,03/10/2022
EVGA 11G-P4-6696-KR,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",594.46,759.99,63,Toronto,Toronto,Ontario,Canada,06/10/2022
Asus ROG MAXIMUS IX EXTREME,,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",480.89,573.99,173,San Francisco,South San Francisco,California,United States of America,06/10/2022
Intel Xeon E5-2680 V3 (OEM/Tray),,"Speed:2.5GHz,Cores:12,TDP:120W",1166.89,1638.89,90,Sydney,China,New South Wales,Australia,08/10/2022
Zotac ZT-P10810C-10P,TRUE,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",535.03,759.99,185,San Francisco,South San Francisco,California,United States of America,08/10/2022
Seagate ST1000DX002,,"Series:FireCuda,Type:Hybrid,Capacity:1TB,Cache:64MB",55.41,68.06,94,,South San Francisco,California,United States of America,21/10/2022
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",602.4,680.99,50,Beijing,Beijing,Shenzhen,China,01/11/2022
Seagate ST10000DM0004,,"Series:BarraCuda Pro,Type:7200RPM,Capacity:10TB,Cache:256MB",284.23,399.99,123,Beijing,Beijing,Shenzhen,China,05/11/2022
G.Skill Trident Z,,"Speed:DDR4-3400,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",565.39,731.99,24,Beijing,Beijing,Shenzhen,China,14/11/2022
Western Digital WDS250G1B0B,,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",70.71,89.99,163,Sydney,San Francisco,New South Wales,Australia,21/11/2022
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",603.22,721.99,58,Sydney,Sydney,New South Wales,Australia,23/11/2022
MSI Z270 XPOWER GAMING TITANIUM,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",212.69,282.98,50,Toronto,Toronto,Ontario,Canada,13/12/2022
Seagate ST2000DM006,TRUE,"Series:Barracuda,Type:7200RPM,Capacity:2TB,Cache:64MB",47.93,66.89,62,Sydney,Sydney,New South Wales,Australia,19/12/2022
Asus ROG MAXIMUS IX EXTREME,,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",480.89,573.99,223,"Seattle, Washington",Seattle,Washington,United States of America,27/12/2022
,,"Series:Ultimate SU800,Type:SSD,Capacity:512GB,Cache:N/A",113.29,136.69,136,Mexico City,Monterrey,Nuevo León,Mexico,29/12/2022
,,"Series:960 EVO,Type:SSD,Capacity:1TB,Cache:1000MB",358.06,449.99,124,Beijing,Beijing,Shenzhen,China,30/12/2022
Intel Xeon E5-2699 V3 (OEM/Tray),,"Speed:2.3GHz,Cores:18,TDP:145W",2867.51,3410.46,189,San Francisco,South San Francisco,California,United States of America,17/01/2023
G.Skill Trident Z,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",647.83,760.99,179,Bombay,Bombay,Maharashtra,India,25/01/2023
Intel Xeon E5-2660 V4,,"Speed:2.0GHz,Cores:14,TDP:105W",1194.03,1388.89,150,Sydney,Sydney,New South Wales,Australia,10/02/2023
Western Digital WDS250G1B0A,,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",72.54,89.89,50,Mexico City,Monterrey,Nuevo León,Mexico,16/02/2023
AMD 100-5056062,,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,1499.99,96,"Seattle, Washington",Seattle,Washington,United States of America,28/02/2023
Corsair Dominator Platinum,TRUE,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",1068.66,1264.99,78,Toronto,Toronto,Ontario,Canada,06/03/2023
MSI GTX 1080 TI LIGHTNING X,TRUE,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,863.98,185,New Jersey,South Brunswick,New Jersey,United States of America,26/03/2023
Crucial,,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:17Module:1x64GBSize:64GB",604.04,799,71,"Seattle, Washington",Seattle,Washington,United States of America,02/04/2023
Supermicro X11SSL-CF,,"CPU:LGA1151,Form Factor:Micro ATX,RAM Slots:4,Max RAM:64GB",317.81,419.99,33,Beijing,Beijing,Shenzhen,China,10/04/2023
MSI GTX 1080 TI LIGHTNING Z,TRUE,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,873.98,246,New Jersey,South Brunswick,New Jersey,United States of America,12/04/2023
Corsair Vengeance LPX,,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",1019.51,1199.99,119,San Francisco,South San Francisco,California,United States of America,17/04/2023
Intel Core 2 Extreme QX9775,,"Speed:3.2GHz,Cores:4,TDP:150W",892,737.68,10,Bombay,Bombay,Maharashtra,India,27/04/2023
Corsair Vengeance LPX,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",571.7,645.99,7,Beijing,Beijing,Shenzhen,China,29/04/2023
G.Skill Ripjaws V Series,TRUE,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",618.63,704.99,51,Beijing,Beijing,Shenzhen,China,01/05/2023
MSI X99A WORKSTATION,,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",239.95,289.97,94,San Francisco,South San Francisco,California,United States of America,24/05/2023
MSI GTX 1080 Ti DUKE 11G OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",555.07,739.99,165,Toronto,Toronto,Ontario,Canada,26/05/2023
Intel Xeon E5-2640 V2,,"Speed:2.0GHz,Cores:8,TDP:95W",545.19,608.95,6,Bombay,Bombay,Maharashtra,India,04/06/2023
Corsair Dominator Platinum,,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",537.63,659.99,113,San Francisco,South San Francisco,California,United States of America,07/06/2023
Gigabyte GV-N98TWF3OC-6GD,,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz",633.29,749.99,117,"Southlake, Texas",Southlake,Texas,United States of America,10/06/2023
Asus Z10PE-D8 WS,,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:512GB",504.14,561.59,223,"Seattle, Washington",Seattle,Washington,United States of America,23/06/2023
Corsair Vengeance LPX,,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",867.52,1163.99,219,San Francisco,South San Francisco,California,United States of America,03/07/2023
Western Digital WDS250G1B0B,,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",70.71,89.99,227,San Francisco,South San Francisco,California,United States of America,04/07/2023
MSI Z170A KRAIT GAMING 3X,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",245.4,299.89,44,Beijing,Beijing,Shenzhen,China,08/07/2023
MSI Z170 Krait Gaming,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",231.58,299.89,119,San Francisco,South San Francisco,California,United States of America,19/07/2023
ADATA ASU800SS-128GT-C,TRUE,"Series:Ultimate SU800,Type:SSD,Capacity:128GB,Cache:N/A",37.78,52.65,77,Toronto,Toronto,Ontario,Canada,23/07/2023
Intel Xeon E5-2687W V3,,"Speed:3.1GHz,Cores:10,TDP:160W",1781.47,2064.99,72,Sydney,Sydney,New South Wales,Australia,26/07/2023
Supermicro MBD-X10DAX,,"CPU:LGA2011-3 x 2,Form Factor:EATX,RAM Slots:16,Max RAM:",385.24,443.72,39,Sydney,Sydney,New South Wales,Australia,15/08/2023
PNY VCQK4200-PB,,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,949.89,210,"Seattle, Washington",Seattle,Washington,United States of America,15/08/2023
Samsung MZ-V6E500,,"Series:960 EVO,Type:SSD,Capacity:500GB,Cache:512MB",209.62,234,177,Beijing,Beijing,Shenzhen,China,22/08/2023
Crucial CT1050MX300SSD1,,"Series:MX300,Type:SSD,Capacity:1.1TB,Cache:N/A",192.52,267.99,226,San Francisco,South San Francisco,California,United States of America,09/09/2023
PNY VCQK4200-PB,,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,1,245,New Jersey,South Brunswick,New Jersey,United States of America,17/09/2023
Intel Core i7-6950X (OEM/Tray),,"Speed:3.0GHz,Cores:10,TDP:140W",1479.56,1704.37,54,Beijing,Beijing,Shenzhen,China,22/09/2023
Western Digital WD1003FZEX,,"Series:BLACK SERIES,Type:7200RPM,Capacity:1TB,Cache:64MB",61.76,70.89,163,Toronto,Toronto,Ontario,Canada,28/09/2023
Samsung MZ-V6P512BW,,"Series:960 PRO,Type:SSD,Capacity:512GB,Cache:512MB",223.99,279.99,29,Sydney,Sydney,New South Wales,Australia,06/10/2023
G.Skill Trident Z,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",532.27,722.99,11,Bombay,Bombay,Maharashtra,India,10/10/2023
Intel Xeon E5-2690 V3,TRUE,"Speed:2.6GHz,Cores:12,TDP:135W",1540.35,1908.73,33,Beijing,Beijing,Shenzhen,Beijing,14/10/2023
Intel Xeon E5-2695 V2,,"Speed:2.4GHz,Cores:12,TDP:115W",1793.53,2259.99,22,Bombay,Bombay,Maharashtra,India,17/10/2023
PNY VCQM6000-PB,,"Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz",2505.04,3254.99,205,"Southlake, Texas",Southlake,Texas,United States of America,22/10/2023
G.Skill Trident Z,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",1163.49,1431.99,177,Toronto,Toronto,Ontario,Canada,16/11/2023
Corsair CB-9060011-WW,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",573.51,799.99,63,Mexico City,Monterrey,Nuevo León,Mexico,20/11/2023
Corsair Vengeance LPX,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",912.98,1299.99,43,Beijing,Beijing,Shenzhen,China,30/11/2023
G.Skill Ripjaws 4 Series,,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",836.03,1055.99,224,"Seattle, Washington",Seattle,Washington,United States of America,03/12/2023
Intel DG43RK,,"CPU:LGA775,Form Factor:Micro ATX,RAM Slots:4,Max RAM:8GB",219.69,289.79,36,Sydney,Sydney,New South Wales,Australia,11/12/2023
Seagate ST31000340NS - FFP,TRUE,"Series:Barracuda ES,Type:7200RPM,Capacity:1TB,Cache:32MB",34.4,43.99,68,Mexico City,Toronto,Nuevo León,Mexico,19/12/2023
Zotac ZT-P10810C-10P,TRUE,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",535.03,759.99,150,Beijing,Beijing,Shenzhen,China,23/12/2023
Western Digital WD2003FZEX,,"Series:BLACK SERIES,Type:7200RPM,Capacity:2TB,Cache:64MB",91.76,117.45,53,Beijing,Beijing,Shenzhen,China,31/01/2024
Corsair Vengeance LPX,,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",821.91,1099.99,174,San Francisco,South San Francisco,California,United States of America,10/02/2024
PNY VCQP6000-PB,,"Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz",4058.99,5499.99,136,New Jersey,South Brunswick,New Jersey,United States of America,13/02/2024
Crucial CT1050MX300SSD1,,"Series:MX300,Type:SSD,Capacity:1.1TB,Cache:N/A",192.52,267.99,137,Beijing,Beijing,Shenzhen,China,16/03/2024
MSI GTX 1080 TI LIGHTNING X,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,863.98,149,Sydney,Sydney,New South Wales,Australia,18/03/2024
G.Skill Ripjaws V Series,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",546.05,677.99,170,Bombay,Bombay,Maharashtra,India,22/03/2024
Corsair Vengeance LPX,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",912.98,1299.99,66,Sydney,Sydney,New South Wales,Australia,26/03/2024
Gigabyte GV-N108TAORUSX W-11GD,TRUE,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz",596.05,824.98,68,"Seattle, Washington",Seattle,Washington,United States of America,29/03/2024
Western Digital WDS500G1B0B,,"Series:Blue,Type:SSD,Capacity:500GB,Cache:N/A",106.89,149.88,167,Mexico City,San Francisco,Nuevo León,Mexico,09/04/2024
MSI X99A WORKSTATION,,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",239.95,289.97,47,Toronto,Toronto,Ontario,Canada,13/04/2024
G.Skill Ripjaws 4 Series,,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",834.06,1073.99,222,Sydney,Sydney,New South Wales,Australia,18/04/2024
PNY VCGGTX1080T11XGPB-OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",600.92,759.99,119,San Francisco,South San Francisco,California,United States of America,24/04/2024
Intel Xeon E5-2695 V3 (OEM/Tray),,"Speed:2.3GHz,Cores:14,TDP:120W",1925.13,2431.95,6,Bombay,Bombay,Maharashtra,India,02/05/2024
PNY VCQP5000-PB,,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,2015.11,65,Mexico City,Monterrey,Nuevo León,Mexico,14/05/2024
Kingston HyperX Beast,,"Speed:DDR3-1866,Type:240-pin DIMM,CAS:10Module:8x8GBSize:64GB",708.91,863.05,34,Bombay,Bombay,Maharashtra,India,21/05/2024
Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,864.98,239,San Francisco,South San Francisco,California,United States of America,05/06/2024
Corsair Vengeance LPX,,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",1019.51,1199.99,78,Toronto,Toronto,Ontario,Canada,08/06/2024
G.Skill Ripjaws V Series,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",633.65,704.99,51,Beijing,Beijing,Shenzhen,China,10/06/2024
Seagate ST1000DM010,,"Series:BarraCuda,Type:7200RPM,Capacity:1TB,Cache:64MB",42.18,49.37,47,Beijing,Beijing,Shenzhen,China,14/06/2024
Corsair Vengeance LPX,,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",1019.51,1199.99,43,Beijing,Beijing,Shenzhen,China,15/06/2024
SanDisk SDSSDA-120G-G26,,"Series:SSD PLUS,Type:SSD,Capacity:120GB,Cache:N/A",52.7,59.99,137,Mexico City,San Francisco,Nuevo León,Mexico,20/06/2024
Intel Xeon E5-2640 V2,,"Speed:2.0GHz,Cores:8,TDP:95W",545.19,608.95,178,San Francisco,South San Francisco,California,United States of America,02/07/2024
ASRock X299 Taichi,,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",214.36,282.98,12,Beijing,Beijing,Shenzhen,China,04/07/2024
G.Skill Trident Z,,"Speed:DDR4-3400,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",565.39,731.99,9,Bombay,Bombay,Maharashtra,India,04/07/2024
Corsair Vengeance LPX,,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",821.91,1099.99,122,Bombay,Bombay,Maharashtra,India,05/07/2024
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",617.62,695.99,57,Sydney,Sydney,New South Wales,Australia,06/07/2024
Crucial,,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:17Module:1x64GBSize:64GB",604.04,799,3,Bombay,Bombay,Maharashtra,India,21/07/2024
Intel Xeon E5-1650 V3,,"Speed:3.5GHz,Cores:6,TDP:140W",399.77,564.89,29,Bombay,Bombay,Maharashtra,India,30/07/2024
Intel Core i7-4770K,,"Speed:3.5GHz,Cores:4,TDP:84W",799,714.15,27,Bombay,Bombay,Maharashtra,India,01/08/2024
Intel Xeon E5-2640 V2,TRUE,"Speed:2.0GHz,Cores:8,TDP:95W",545.19,608.95,53,Sydney,Sydney,New South Wales,Australia,24/08/2024
G.Skill Ripjaws V Series,,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",452.54,645.2,107,San Francisco,South San Francisco,California,United States of America,05/09/2024
Gigabyte GV-N108TAORUS-11GD,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.59GHz",605.3,744.98,214,San Francisco,South San Francisco,California,United States of America,11/09/2024
Intel Xeon E5-1650 V4 (OEM/Tray),,"Speed:3.6GHz,Cores:6,TDP:140W",453.14,594.99,184,San Francisco,South San Francisco,California,United States of America,13/09/2024
MSI X299 TOMAHAWK ARCTIC,,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",223.92,281.98,101,San Francisco,South San Francisco,California,United States of America,22/09/2024
Seagate ST2000DM006,,"Series:Barracuda,Type:7200RPM,Capacity:2TB,Cache:64MB",47.93,66.89,74,Toronto,Toronto,Ontario,Canada,30/09/2024
Gigabyte GV-N108TAORUSX W-11GD,TRUE,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz",596.05,824.98,65,Mexico City,Monterrey,Nuevo León,Mexico,14/10/2024
AMD Opteron 6378,,"Speed:2.4GHz,Cores:16,TDP:115W",826.99,651.92,105,"Seattle, Washington",Seattle,Washington,United States of America,21/10/2024
EVGA 12G-P4-3992-KR,,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,2799.99,6,Bombay,Bombay,Maharashtra,India,24/10/2024
ATI FirePro S9150,,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,3177.44,135,New Jersey,South Brunswick,New Jersey,United States of America,25/10/2024
Intel Xeon E5-2687W V4,,"Speed:3.0GHz,Cores:12,TDP:160W",1723.83,2042.69,76,Sydney,Sydney,New South Wales,Australia,28/10/2024
