PRODUCT_NAME,TAXONOMY_INDEX,ADDITIONAL_DETAILS,ACQUISITION_COST,SALE_COST,QUANTITY,WAREHOUSE_NAME,CITY,STATE,COUNTRY_NAME,CREATION_DATE,DETAILS_GROUP_ONE,DETAILS_GROUP_TWO,DETAILS_GROUP_THREE,DETAILS_GROUP_FOUR,PROFIT,TOTAL PROFIT,PROFIT AFTER tax
Seagate ST3000DM008,,"Series:Barracuda,Type:7200RPM,Capacity:3TB,Cache:64MB",61.63,83.61,50.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2014-04-08,Series:Barracuda,Type:7200RPM,Capacity:3TB,Cache:64MB,21.979999999999997,1098.9999999999998,769.2999999999998
EVGA 11G-P4-6598-KR,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,809.99,125.0,"Southlake, Texas",Southlake,Texas,United States,,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz,,,146.45000000000005,18306.250000000007,16475.625000000007
PNY VCGGTX780T3XPB-OC,,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:980MHz",592.12,749.99,86.0,"Seattle, Washington",Seattle,Washington,United States,2014-04-09,Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:980MHz,,,157.87,13576.82,13576.82
Crucial,,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:17Module:1x64GBSize:64GB",604.04,799.0,35.0,Sydney,Sydney,New South Wales,Australia,2014-12-09,Speed:DDR4-2400,Type:288-pin DIMM,CAS:17Module:1x64GBSize:64GB,,194.96000000000004,6823.600000000001,5117.700000000001
Intel Core i7-980,,"Speed:3.33GHz,Cores:6,TDP:130W",563.7,699.99,122.0,Bombay,Bombay,Maharashtra,India,,Speed:3.33GHz,Cores:6,TDP:130W,,136.28999999999996,16627.379999999997,16627.379999999997
Intel Xeon E5-2630 V3 (OEM/Tray),,"Speed:2.4GHz,Cores:8,TDP:85W",421.9,589.99,35.0,Bombay,Bombay,Maharashtra,India,2014-11-10,Speed:2.4GHz,Cores:8,TDP:85W,,168.09000000000003,5883.1500000000015,5883.1500000000015
Intel Xeon E5-1680 V3 (OEM/Tray),,"Speed:3.2GHz,Cores:8,TDP:140W",1519.85,1751.99,109.0,Bombay,Bombay,Maharashtra,India,2014-12-10,Speed:3.2GHz,Cores:8,TDP:140W,,232.1400000000001,25303.26000000001,25303.26000000001
Western Digital WD5000AACS,True,"Series:Caviar Green,Type:5400RPM,Capacity:500GB,Cache:16MB",20.14,26.99,0.0,Mexico City,Mexico City,Nuevo Leon,Mexico,,Series:Caviar Green,Type:5400RPM,Capacity:500GB,Cache:16MB,6.849999999999998,0.0,0.0
Seagate ST1000DM010,,"Series:BarraCuda,Type:7200RPM,Capacity:1TB,Cache:64MB",42.18,49.37,82.0,Toronto,Toronto,Ontario,Canada,2014-03-11,Series:BarraCuda,Type:7200RPM,Capacity:1TB,Cache:64MB,7.189999999999998,589.5799999999998,589.5799999999998
EVGA Classified,,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",240.62,283.98,50.0,Toronto,Toronto,Ontario,Canada,2014-05-11,CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB,43.360000000000014,2168.000000000001,2168.000000000001
Western Digital WD101KRYZ,,"Series:Gold,Type:7200RPM,Capacity:10TB,Cache:256MB",313.96,443.64,264.0,San Francisco,Toronto,Ontario,Canada,2014-03-12,Series:Gold,Type:7200RPM,Capacity:10TB,Cache:256MB,129.68,34235.520000000004,34235.520000000004
Western Digital WD2500AVVS,,"Series:AV-GP,Type:5400RPM,Capacity:250GB,Cache:8MB",12.63,15.55,85.0,Toronto,Toronto,Ontario,Canada,,Series:AV-GP,Type:5400RPM,Capacity:250GB,Cache:8MB,2.92,248.2,248.2
Kingston,,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x8GBSize:32GB",566.98,653.5,227.0,"Seattle, Washington",Seattle,Washington,United States,,Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x8GBSize:32GB,,86.51999999999998,19640.039999999997,19640.039999999997
AMD 100-505989,,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,2699.99,96.0,San Francisco,South San Francisco,California,United States,,Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz,,,571.3199999999997,54846.71999999997,54846.71999999997
Kingston HyperX Predator,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",471.78,635.99,3.0,Bombay,Bombay,Maharashtra,India,2015-06-01,Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,164.21000000000004,492.6300000000001,492.6300000000001
Intel Core i7-3960X Extreme Edition,,"Speed:3.3GHz,Cores:6,TDP:130W",800.74,573.41,73.0,"Seattle, Washington",Seattle,Washington,United States,,Speed:3.3GHz,Cores:6,TDP:130W,,-227.33000000000004,-16595.090000000004,-16595.090000000004
Corsair Vengeance LPX,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",571.7,645.99,6.0,Bombay,Bombay,Maharashtra,India,,Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,74.28999999999996,445.7399999999998,445.7399999999998
Seagate ST3000DM008,,"Series:Barracuda,Type:7200RPM,Capacity:3TB,Cache:64MB",61.63,83.61,38.0,Beijing,Beijing,Beijing,China,2015-04-02,Series:Barracuda,Type:7200RPM,Capacity:3TB,Cache:64MB,21.979999999999997,835.2399999999999,417.61999999999995
Intel Xeon E5-1650 V3,,"Speed:3.5GHz,Cores:6,TDP:140W",399.77,564.89,41.0,Beijing,Beijing,Beijing,China,2015-11-02,Speed:3.5GHz,Cores:6,TDP:140W,,165.12,6769.92,3384.96
EVGA 11G-P4-6598-KR,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,809.99,178.0,San Francisco,South San Francisco,California,United States,2015-12-02,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz,,,146.45000000000005,26068.10000000001,26068.10000000001
G.Skill Ripjaws V Series,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",633.65,704.99,38.0,Bombay,Bombay,Maharashtra,India,,Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB,,71.34000000000003,2710.920000000001,2710.920000000001
Crucial,,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",590.13,766.11,49.0,Beijing,Beijing,Beijing,China,,Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,175.98000000000002,8623.02,4311.51
Samsung MZ-75E500B/AM,,"Series:850 EVO-Series,Type:SSD,Capacity:500GB,Cache:N/A",157.81,178.09,51.0,Mexico City,Monterrey,Nuevo Leon,Mexico,,Series:850 EVO-Series,Type:SSD,Capacity:500GB,Cache:N/A,20.28,1034.28,723.996
AMD 100-5056062,,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,1499.99,36.0,Bombay,Bombay,Maharashtra,India,2015-01-03,Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz,,,156.1500000000001,5621.400000000003,5621.400000000003
MSI Z270 XPOWER GAMING TITANIUM,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",212.69,282.98,97.0,San Francisco,South San Francisco,California,United States,2015-05-03,CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB,70.29000000000002,6818.130000000002,6818.130000000002
Seagate ST31000340NS - FFP,,"Series:Barracuda ES,Type:7200RPM,Capacity:1TB,Cache:32MB",,43.99,56.0,Beijing,Beijing,Beijing,China,,Series:Barracuda ES,Type:7200RPM,Capacity:1TB,Cache:32MB,,,
Intel Xeon E5-2660 V4,,"Speed:2.0GHz,Cores:14,TDP:105W",1194.03,1388.89,126.0,Beijing,India,Shenzhen,China,2015-05-04,Speed:2.0GHz,Cores:14,TDP:105W,,194.86000000000013,24552.360000000015,12276.180000000008
Asus VANGUARD B85,,"CPU:LGA1150,Form Factor:Micro ATX,RAM Slots:4,Max RAM:32GB",258.1,287.0,49.0,Toronto,Toronto,Ontario,Canada,2015-11-04,CPU:LGA1150,Form Factor:Micro ATX,RAM Slots:4,Max RAM:32GB,28.899999999999977,1416.099999999999,1416.099999999999
Corsair Dominator Platinum,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",616.53,719.99,71.0,"Seattle, Washington",Seattle,Washington,United States,,Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,103.46000000000004,7345.660000000003,7345.660000000003
Intel Xeon E5-2680 V3 (OEM/Tray),,"Speed:2.5GHz,Cores:12,TDP:120W",1166.89,1638.89,66.0,Beijing,Beijing,Beijing,China,,Speed:2.5GHz,Cores:12,TDP:120W,,472.0,31152.0,15576.0
Intel Xeon E5-1680 V3 (OEM/Tray),,"Speed:3.2GHz,Cores:8,TDP:140W",1519.85,1751.99,121.0,Beijing,Beijing,Beijing,China,,Speed:3.2GHz,Cores:8,TDP:140W,,232.1400000000001,28088.940000000013,14044.470000000007
Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,864.98,251.0,"Southlake, Texas",Southlake,Texas,United States,,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz,,,168.84000000000003,42378.84000000001,31784.13000000001
EVGA 12G-P4-3992-KR,,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,2799.99,53.0,Sydney,Sydney,New South Wales,Australia,,Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz,,,486.9199999999996,25806.75999999998,19355.069999999985
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",517.78,686.99,41.0,Beijing,Beijing,Beijing,China,2015-05-05,Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,169.21000000000004,6937.6100000000015,3468.8050000000007
MSI X299 GAMING PRO CARBON AC,,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",238.8,337.81,150.0,Sydney,Sydney,New South Wales,Australia,2015-11-05,CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB,99.00999999999999,14851.499999999998,11138.624999999998
G.Skill Trident X,,"Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB",507.32,649.99,178.0,Sydney,Sydney,New South Wales,Australia,,Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB,,142.67000000000002,25395.260000000002,19046.445
G.Skill Ripjaws V Series,True,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",603.22,721.99,183.0,San Francisco,South San Francisco,California,United States,2015-04-06,Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB,,118.76999999999998,21734.909999999996,21734.909999999996
Seagate ST1000DX002,,"Series:FireCuda,Type:Hybrid,Capacity:1TB,Cache:64MB",55.41,68.06,47.0,Beijing,Beijing,Beijing,China,2015-12-06,Series:FireCuda,Type:Hybrid,Capacity:1TB,Cache:64MB,12.650000000000006,594.5500000000003,297.27500000000015
Asus VANGUARD B85,,"CPU:LGA1150,Form Factor:Micro ATX,RAM Slots:4,Max RAM:32GB",258.1,287.0,36.0,Sydney,Sydney,New South Wales,Australia,,CPU:LGA1150,Form Factor:Micro ATX,RAM Slots:4,Max RAM:32GB,28.899999999999977,1040.3999999999992,780.2999999999994
Intel Xeon E5-1660 V3 (OEM/Tray),,"Speed:3.0GHz,Cores:8,TDP:140W",914.52,1019.99,33.0,Bombay,Bombay,Maharashtra,India,,Speed:3.0GHz,Cores:8,TDP:140W,,105.47000000000003,3480.510000000001,3480.510000000001
Intel Xeon E5-2690 V3,,"Speed:2.6GHz,Cores:12,TDP:135W",1540.35,1908.73,57.0,Sydney,Sydney,New South Wales,Australia,,Speed:2.6GHz,Cores:12,TDP:135W,,368.3800000000001,20997.660000000007,15748.245000000006
Hitachi HUS724030ALE641,True,"Series:Ultrastar 7K4000,Type:7200RPM,Capacity:3TB,Cache:64MB",54.03,65.92,93.0,San Francisco,South San Francisco,California,United States,2015-09-07,Series:Ultrastar 7K4000,Type:7200RPM,Capacity:3TB,Cache:64MB,11.89,1105.77,1105.77
ASRock E3C224D4M-16RE,,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",364.79,499.99,184.0,Sydney,Sydney,New South Wales,Australia,,CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB,135.2,24876.8,18657.6
Intel Xeon E5-2640 V3,,"Speed:2.6GHz,Cores:8,TDP:90W",668.24,899.99,25.0,Beijing,Beijing,Beijing,China,2015-03-08,Speed:2.6GHz,Cores:8,TDP:90W,,231.75,5793.75,2896.875
Intel Xeon E5-2687W V3,,"Speed:3.1GHz,Cores:10,TDP:160W",1781.47,2064.99,32.0,Bombay,Bombay,Maharashtra,India,2015-05-08,Speed:3.1GHz,Cores:10,TDP:160W,,283.51999999999975,9072.639999999992,9072.639999999992
Zotac ZT-P10810D-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",580.1,759.99,214.0,Sydney,Sydney,New South Wales,Australia,,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,,179.89,38496.46,28872.345
Kingston HyperX Beast,True,"Speed:DDR3-1866,Type:240-pin DIMM,CAS:10Module:8x8GBSize:64GB",708.91,863.05,49.0,Beijing,Beijing,Beijing,China,,Speed:DDR3-1866,Type:240-pin DIMM,CAS:10Module:8x8GBSize:64GB,,154.14,7552.86,3776.43
G.Skill Trident Z,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",556.8,758.99,275.0,"Seattle, Washington",Seattle,Washington,United States,2015-09-10,Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB,,202.19000000000005,55602.250000000015,55602.250000000015
G.Skill Trident Z,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",585.26,713.99,98.0,"Seattle, Washington",Seattle,Washington,United States,2015-12-10,Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB,,128.73000000000002,12615.54,12615.54
Hitachi A7K1000-1000,,"Series:Ultrastar,Type:7200RPM,Capacity:1TB,Cache:32MB",29.94,41.99,164.0,Toronto,San Francisco,California,United States,,Series:Ultrastar,Type:7200RPM,Capacity:1TB,Cache:32MB,12.05,1976.2,1976.2
Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,864.98,179.0,Mexico City,Monterrey,Nuevo Leon,Mexico,,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz,,,168.84000000000003,30222.360000000004,21155.652000000002
Western Digital WD2003FZEX,,"Series:BLACK SERIES,Type:7200RPM,Capacity:2TB,Cache:64MB",91.76,117.45,66.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2015-03-11,Series:BLACK SERIES,Type:7200RPM,Capacity:2TB,Cache:64MB,25.689999999999998,1695.54,1186.878
Samsung MZ-75E1T0B/AM,,"Series:850 EVO-Series,Type:SSD,Capacity:1TB,Cache:N/A",260.23,339.99,176.0,Beijing,Beijing,Beijing,China,2015-06-11,Series:850 EVO-Series,Type:SSD,Capacity:1TB,Cache:N/A,79.75999999999999,14037.759999999998,7018.879999999999
Corsair Vengeance LPX,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",595.42,699.01,3.0,Bombay,Bombay,Maharashtra,India,,Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,103.59000000000003,310.7700000000001,310.7700000000001
Intel Xeon E5-2699 V4 (OEM/Tray),,"Speed:2.2GHz,Cores:22,TDP:145W",1535.62,1756.0,109.0,Bombay,Bombay,Maharashtra,India,,Speed:2.2GHz,Cores:22,TDP:145W,,220.3800000000001,24021.420000000013,24021.420000000013
Zotac ZT-70203-10P,,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,820.61,23.0,Beijing,Beijing,Beijing,China,2016-03-01,Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz,,,240.19000000000005,5524.370000000001,2762.1850000000004
Corsair Vengeance LPX,,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",867.52,1163.99,275.0,"Seattle, Washington",Seattle,Washington,United States,,Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,,296.47,81529.25000000001,81529.25000000001
PNY VCQM6000-PB,,"Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz",2505.04,3254.99,109.0,Bombay,Bombay,Maharashtra,India,,Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz,,,749.9499999999998,81744.54999999997,81744.54999999997
AMD 100-506061,,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,999.99,184.0,Toronto,Toronto,Ontario,Canada,,Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz,,,293.0,53912.0,53912.0
Supermicro MBD-X10DAX,,"CPU:LGA2011-3 x 2,Form Factor:EATX,RAM Slots:16,Max RAM:",385.24,443.72,8.0,Beijing,Beijing,Beijing,China,,CPU:LGA2011-3 x 2,Form Factor:EATX,RAM Slots:16,Max RAM:,58.48000000000002,467.84000000000015,233.92000000000007
Kingston HyperX Beast,,"Speed:DDR3-1866,Type:240-pin DIMM,CAS:10Module:8x8GBSize:64GB",708.91,863.05,34.0,Sydney,Sydney,New South Wales,Australia,,Speed:DDR3-1866,Type:240-pin DIMM,CAS:10Module:8x8GBSize:64GB,,154.14,5240.759999999999,3930.5699999999997
Intel Xeon E5-2697 V4,True,"Speed:2.3GHz,Cores:18,TDP:145W",2144.4,2554.99,46.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2016-02-02,Speed:2.3GHz,Cores:18,TDP:145W,,410.5899999999997,18887.139999999985,13220.997999999989
MSI GeForce GTX 1080 Ti GAMING X 11G,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",666.59,759.99,234.0,"Seattle, Washington",Seattle,Washington,United States,2016-02-03,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,,93.39999999999998,21855.599999999995,21855.599999999995
G.Skill Ripjaws V Series,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",499.09,645.99,191.0,San Francisco,South San Francisco,California,United States,2016-06-03,Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB,,146.90000000000003,28057.900000000005,28057.900000000005
Samsung MZ-7KE256BW,,"Series:850 Pro Series,Type:SSD,Capacity:256GB,Cache:N/A",97.19,119.99,175.0,Toronto,Toronto,Ontario,Canada,,Series:850 Pro Series,Type:SSD,Capacity:256GB,Cache:N/A,22.799999999999997,3989.9999999999995,3989.9999999999995
AMD 100-505989,,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,2699.99,106.0,"Southlake, Texas",Southlake,Texas,United States,,Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz,,,571.3199999999997,60559.91999999997,54503.92799999997
PNY VCQP5000-PB,,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,2015.11,37.0,Bombay,Bombay,Maharashtra,India,,Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz,,,412.89999999999986,15277.299999999996,15277.299999999996
Asus X99-DELUXE/U3.1,,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:64GB",332.38,440.3,45.0,Beijing,Beijing,Beijing,China,,CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:64GB,107.92000000000002,4856.400000000001,2428.2000000000003
Kingston HyperX Predator,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",471.78,635.99,173.0,San Francisco,South San Francisco,California,United States,2016-03-04,Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,164.21000000000004,28408.330000000005,28408.330000000005
Seagate ST2000DX002,,"Series:FireCuda,Type:Hybrid,Capacity:2TB,Cache:64MB",64.48,90.99,148.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2016-10-04,Series:FireCuda,Type:Hybrid,Capacity:2TB,Cache:64MB,26.50999999999999,3923.4799999999987,2746.435999999999
Intel Xeon E5-2650,,"Speed:2.0GHz,Cores:8,TDP:95W",869.03,1064.99,123.0,Beijing,Beijing,Beijing,China,2016-10-04,Speed:2.0GHz,Cores:8,TDP:95W,,195.96000000000004,24103.080000000005,12051.540000000003
Corsair Dominator Platinum,,"Speed:DDR4-3466,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",609.89,749.99,36.0,Sydney,Sydney,New South Wales,Australia,2016-12-04,Speed:DDR4-3466,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB,,140.10000000000002,5043.6,3782.7000000000003
Samsung MZ-V6E500,,"Series:960 EVO,Type:SSD,Capacity:500GB,Cache:512MB",209.62,234.0,189.0,Mexico City,Monterrey,Nuevo Leon,Mexico,,Series:960 EVO,Type:SSD,Capacity:500GB,Cache:512MB,24.379999999999995,4607.819999999999,3225.473999999999
Intel Core i7-5960X,,"Speed:3.0GHz,Cores:8,TDP:140W",865.59,1009.79,112.0,Bombay,Bombay,Maharashtra,India,,Speed:3.0GHz,Cores:8,TDP:140W,,144.19999999999993,16150.399999999992,16150.399999999992
Western Digital WD101KRYZ,,"Series:Gold,Type:7200RPM,Capacity:10TB,Cache:256MB",313.96,443.64,170.0,Mexico City,Toronto,Ontario,Canada,,Series:Gold,Type:7200RPM,Capacity:10TB,Cache:256MB,129.68,22045.600000000002,22045.600000000002
NVIDIA VCQM4000-PB,,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,790.0,86.0,Beijing,Beijing,Beijing,China,2016-02-05,Chipset:Quadro M4000,Memory:8GBCore Clock:N/A,,,107.90999999999997,9280.259999999997,4640.129999999998
Corsair Vengeance LPX,,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",1019.51,1199.99,66.0,Sydney,Sydney,New South Wales,Australia,2016-11-05,Speed:DDR4-2400,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,,180.48000000000002,11911.68,8933.76
MSI X99A WORKSTATION,True,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",239.95,289.97,34.0,Sydney,Sydney,New South Wales,Australia,,CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB,50.02000000000004,1700.6800000000012,1275.510000000001
Samsung MZ-V6E500,,"Series:960 EVO,Type:SSD,Capacity:500GB,Cache:512MB",209.62,234.0,203.0,Sydney,Sydney,New South Wales,Australia,,Series:960 EVO,Type:SSD,Capacity:500GB,Cache:512MB,24.379999999999995,4949.139999999999,3711.8549999999996
Samsung MZ-V6E250,,"Series:960 EVO,Type:SSD,Capacity:250GB,Cache:512MB",92.98,127.88,54.0,Beijing,Beijing,Beijing,China,,Series:960 EVO,Type:SSD,Capacity:250GB,Cache:512MB,34.89999999999999,1884.5999999999995,942.2999999999997
ATI FirePro S9150,True,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,3177.44,131.0,"Southlake, Texas",Southlake,Texas,United States,2016-06-06,Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz,,,549.3800000000001,71968.78000000001,64771.90200000002
PNY VCQK6000-PB,,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,2290.79,30.0,Sydney,Sydney,New South Wales,Australia,,Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz,,,550.48,16514.4,12385.800000000001
Intel Core i7-5930K,True,"Speed:3.5GHz,Cores:6,TDP:140W",481.56,554.99,136.0,New Jersey,South Brunswick,New Jersey,United States,2016-01-07,Speed:3.5GHz,Cores:6,TDP:140W,,73.43,9986.480000000001,9986.480000000001
Asus MAXIMUS IX FORMULA,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",339.12,388.99,42.0,Sydney,Sydney,New South Wales,Australia,,CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB,49.870000000000005,2094.54,1570.905
Intel SSDPECME040T401,,"Series:DC P3608,Type:SSD,Capacity:4TB,Cache:N/A",7123.66,8867.99,58.0,Mexico City,Monterrey,Nuevo Leon,Mexico,,Series:DC P3608,Type:SSD,Capacity:4TB,Cache:N/A,1744.33,101171.14,70819.798
Zotac ZT-P10810A-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,849.99,96.0,San Francisco,South San Francisco,California,United States,,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz,,,147.64,14173.439999999999,14173.439999999999
NVIDIA VCQM4000-PB,True,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,790.0,98.0,Mexico City,Monterrey,Nuevo Leon,Mexico,,Chipset:Quadro M4000,Memory:8GBCore Clock:N/A,,,107.90999999999997,10575.179999999997,7402.6259999999975
ATI FirePro W9000,,"Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz",2785.55,3192.97,75.0,Toronto,Toronto,Ontario,Canada,2016-03-08,Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz,,,407.4199999999996,30556.49999999997,30556.49999999997
Zotac ZT-P10810A-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,849.99,30.0,Sydney,Sydney,New South Wales,Australia,2016-03-08,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz,,,147.64,4429.2,3321.8999999999996
Zotac ZT-P10810D-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",580.1,759.99,178.0,Beijing,Beijing,Beijing,China,2016-07-08,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,,179.89,32020.42,16010.21
Kingston SA400S37/120G,,"Series:A400,Type:SSD,Capacity:120GB,Cache:N/A",40.63,54.99,294.0,Mexico City,Monterrey,Nuevo Leon,Mexico,,Series:A400,Type:SSD,Capacity:120GB,Cache:N/A,14.36,4221.84,2955.288
Seagate ST2000DM006,,"Series:Barracuda,Type:7200RPM,Capacity:2TB,Cache:64MB",47.93,66.89,50.0,Mexico City,Monterrey,Nuevo Leon,Mexico,,Series:Barracuda,Type:7200RPM,Capacity:2TB,Cache:64MB,18.96,948.0,663.5999999999999
Intel Core i7-5930K,,"Speed:3.5GHz,Cores:6,TDP:140W",481.56,554.99,185.0,San Francisco,South San Francisco,California,United States,,Speed:3.5GHz,Cores:6,TDP:140W,,73.43,13584.550000000001,13584.550000000001
