PRODUCT_NAME,TAXONOMY_INDEX,ADDITIONAL_DETAILS,ACQUISITION_COST,SALE_COST,QUANTITY,WAREHOUSE_NAME,CITY,STATE,COUNTRY_NAME,CREATION_DATE
MSI GAMING,,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz",753.18,849.99,54.0,Sydney,Sydney,New South Wales,Australia,2022-08-06
Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,864.98,215.0,"Seattle, Washington",Seattle,Washington,United States,
Kingston,,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x8GBSize:32GB",566.98,653.5,176.0,San Francisco,South San Francisco,California,United States,2022-04-07
Hitachi A7K1000-1000,,"Series:Ultrastar,Type:7200RPM,Capacity:1TB,Cache:32MB",29.94,41.99,137.0,Mexico City,San Francisco,California,United States,
ATI FirePro S9150,,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,3177.44,184.0,San Francisco,South San Francisco,California,United States,
MSI GeForce GTX 1080 TI ARMOR 11G OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",644.19,764.98,168.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2022-06-09
ATI FirePro W9000,,"Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz",2785.55,3192.97,36.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2022-11-09
G.Skill Ripjaws V Series,,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",452.54,645.2,7.0,Beijing,Beijing,Beijing,China,
Intel Core 2 Extreme QX9775,,"Speed:3.2GHz,Cores:4,TDP:150W",892.0,737.68,58.0,Sydney,Sydney,New South Wales,Australia,
G.Skill Trident X,,"Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB",507.32,649.99,125.0,Bombay,Bombay,Maharashtra,India,
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",546.64,686.99,142.0,Beijing,Beijing,Beijing,China,2022-03-10
EVGA 11G-P4-6696-KR,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",594.46,759.99,63.0,Toronto,Toronto,Ontario,Canada,2022-06-10
Asus ROG MAXIMUS IX EXTREME,,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",480.89,573.99,173.0,San Francisco,South San Francisco,California,United States,2022-06-10
Intel Xeon E5-2680 V3 (OEM/Tray),,"Speed:2.5GHz,Cores:12,TDP:120W",1166.89,1638.89,90.0,Sydney,China,New South Wales,Australia,2022-08-10
Zotac ZT-P10810C-10P,True,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",535.03,759.99,185.0,San Francisco,South San Francisco,California,United States,2022-08-10
Seagate ST1000DX002,,"Series:FireCuda,Type:Hybrid,Capacity:1TB,Cache:64MB",55.41,68.06,94.0,South San Francisco,South San Francisco,California,United States,
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",602.4,680.99,50.0,Beijing,Beijing,Beijing,China,2022-01-11
Seagate ST10000DM0004,,"Series:BarraCuda Pro,Type:7200RPM,Capacity:10TB,Cache:256MB",284.23,399.99,123.0,Beijing,Beijing,Beijing,China,2022-05-11
G.Skill Trident Z,,"Speed:DDR4-3400,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",565.39,731.99,24.0,Beijing,Beijing,Beijing,China,
Western Digital WDS250G1B0B,,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",70.71,89.99,163.0,Sydney,San Francisco,California,United States,
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",603.22,721.99,58.0,Sydney,Sydney,New South Wales,Australia,
MSI Z270 XPOWER GAMING TITANIUM,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",212.69,282.98,50.0,Toronto,Toronto,Ontario,Canada,
Seagate ST2000DM006,True,"Series:Barracuda,Type:7200RPM,Capacity:2TB,Cache:64MB",47.93,66.89,62.0,Sydney,Sydney,New South Wales,Australia,
Asus ROG MAXIMUS IX EXTREME,,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",480.89,573.99,223.0,"Seattle, Washington",Seattle,Washington,United States,
Intel Xeon E5-2699 V3 (OEM/Tray),,"Speed:2.3GHz,Cores:18,TDP:145W",2867.51,3410.46,189.0,San Francisco,South San Francisco,California,United States,
G.Skill Trident Z,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",647.83,760.99,179.0,Bombay,Bombay,Maharashtra,India,
Intel Xeon E5-2660 V4,,"Speed:2.0GHz,Cores:14,TDP:105W",1194.03,1388.89,150.0,Sydney,Sydney,New South Wales,Australia,2023-10-02
Western Digital WDS250G1B0A,,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",72.54,89.89,50.0,Mexico City,Monterrey,Nuevo Leon,Mexico,
AMD 100-5056062,,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,1499.99,96.0,"Seattle, Washington",Seattle,Washington,United States,
Corsair Dominator Platinum,True,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",1068.66,1264.99,78.0,Toronto,Toronto,Ontario,Canada,2023-06-03
MSI GTX 1080 TI LIGHTNING X,True,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,863.98,185.0,New Jersey,South Brunswick,New Jersey,United States,
Crucial,,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:17Module:1x64GBSize:64GB",604.04,799.0,71.0,"Seattle, Washington",Seattle,Washington,United States,2023-02-04
Supermicro X11SSL-CF,,"CPU:LGA1151,Form Factor:Micro ATX,RAM Slots:4,Max RAM:64GB",317.81,419.99,33.0,Beijing,Beijing,Beijing,China,2023-10-04
MSI GTX 1080 TI LIGHTNING Z,True,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,873.98,246.0,New Jersey,South Brunswick,New Jersey,United States,2023-12-04
Corsair Vengeance LPX,,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",1019.51,1199.99,119.0,San Francisco,South San Francisco,California,United States,
Intel Core 2 Extreme QX9775,,"Speed:3.2GHz,Cores:4,TDP:150W",892.0,737.68,10.0,Bombay,Bombay,Maharashtra,India,
Corsair Vengeance LPX,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",571.7,645.99,7.0,Beijing,Beijing,Beijing,China,
G.Skill Ripjaws V Series,True,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",618.63,704.99,51.0,Beijing,Beijing,Beijing,China,2023-01-05
MSI X99A WORKSTATION,,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",239.95,289.97,94.0,San Francisco,South San Francisco,California,United States,
MSI GTX 1080 Ti DUKE 11G OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",555.07,739.99,165.0,Toronto,Toronto,Ontario,Canada,
Intel Xeon E5-2640 V2,,"Speed:2.0GHz,Cores:8,TDP:95W",545.19,608.95,6.0,Bombay,Bombay,Maharashtra,India,2023-04-06
Corsair Dominator Platinum,,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",537.63,659.99,113.0,San Francisco,South San Francisco,California,United States,2023-07-06
Gigabyte GV-N98TWF3OC-6GD,,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz",633.29,749.99,117.0,"Southlake, Texas",Southlake,Texas,United States,2023-10-06
Asus Z10PE-D8 WS,,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:512GB",504.14,561.59,223.0,"Seattle, Washington",Seattle,Washington,United States,
Corsair Vengeance LPX,,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",867.52,1163.99,219.0,San Francisco,South San Francisco,California,United States,2023-03-07
Western Digital WDS250G1B0B,,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",70.71,89.99,227.0,San Francisco,South San Francisco,California,United States,2023-04-07
MSI Z170A KRAIT GAMING 3X,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",245.4,299.89,44.0,Beijing,Beijing,Beijing,China,2023-08-07
MSI Z170 Krait Gaming,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",231.58,299.89,119.0,San Francisco,South San Francisco,California,United States,
ADATA ASU800SS-128GT-C,True,"Series:Ultimate SU800,Type:SSD,Capacity:128GB,Cache:N/A",37.78,52.65,77.0,Toronto,Toronto,Ontario,Canada,
Intel Xeon E5-2687W V3,,"Speed:3.1GHz,Cores:10,TDP:160W",1781.47,2064.99,72.0,Sydney,Sydney,New South Wales,Australia,
Supermicro MBD-X10DAX,,"CPU:LGA2011-3 x 2,Form Factor:EATX,RAM Slots:16,Max RAM:",385.24,443.72,39.0,Sydney,Sydney,New South Wales,Australia,
PNY VCQK4200-PB,,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,949.89,210.0,"Seattle, Washington",Seattle,Washington,United States,
Samsung MZ-V6E500,,"Series:960 EVO,Type:SSD,Capacity:500GB,Cache:512MB",209.62,234.0,177.0,Beijing,Beijing,Beijing,China,
Crucial CT1050MX300SSD1,,"Series:MX300,Type:SSD,Capacity:1.1TB,Cache:N/A",192.52,267.99,226.0,San Francisco,South San Francisco,California,United States,2023-09-09
PNY VCQK4200-PB,,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,1.0,245.0,New Jersey,South Brunswick,New Jersey,United States,
Intel Core i7-6950X (OEM/Tray),,"Speed:3.0GHz,Cores:10,TDP:140W",1479.56,1704.37,54.0,Beijing,Beijing,Beijing,China,
Western Digital WD1003FZEX,,"Series:BLACK SERIES,Type:7200RPM,Capacity:1TB,Cache:64MB",61.76,70.89,163.0,Toronto,Toronto,Ontario,Canada,
Samsung MZ-V6P512BW,,"Series:960 PRO,Type:SSD,Capacity:512GB,Cache:512MB",223.99,279.99,29.0,Sydney,Sydney,New South Wales,Australia,2023-06-10
G.Skill Trident Z,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",532.27,722.99,11.0,Bombay,Bombay,Maharashtra,India,2023-10-10
Intel Xeon E5-2690 V3,True,"Speed:2.6GHz,Cores:12,TDP:135W",1540.35,1908.73,33.0,Beijing,Beijing,Beijing,China,
Intel Xeon E5-2695 V2,,"Speed:2.4GHz,Cores:12,TDP:115W",1793.53,2259.99,22.0,Bombay,Bombay,Maharashtra,India,
PNY VCQM6000-PB,,"Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz",2505.04,3254.99,205.0,"Southlake, Texas",Southlake,Texas,United States,
G.Skill Trident Z,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",1163.49,1431.99,177.0,Toronto,Toronto,Ontario,Canada,
Corsair CB-9060011-WW,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",573.51,799.99,63.0,Mexico City,Monterrey,Nuevo Leon,Mexico,
Corsair Vengeance LPX,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",912.98,1299.99,43.0,Beijing,Beijing,Beijing,China,
G.Skill Ripjaws 4 Series,,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",836.03,1055.99,224.0,"Seattle, Washington",Seattle,Washington,United States,2023-03-12
Intel DG43RK,,"CPU:LGA775,Form Factor:Micro ATX,RAM Slots:4,Max RAM:8GB",219.69,289.79,36.0,Sydney,Sydney,New South Wales,Australia,2023-11-12
Seagate ST31000340NS - FFP,True,"Series:Barracuda ES,Type:7200RPM,Capacity:1TB,Cache:32MB",34.4,43.99,68.0,Mexico City,Toronto,Ontario,Canada,
Zotac ZT-P10810C-10P,True,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",535.03,759.99,150.0,Beijing,Beijing,Beijing,China,
Western Digital WD2003FZEX,,"Series:BLACK SERIES,Type:7200RPM,Capacity:2TB,Cache:64MB",91.76,117.45,53.0,Beijing,Beijing,Beijing,China,
Corsair Vengeance LPX,,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",821.91,1099.99,174.0,San Francisco,South San Francisco,California,United States,2024-10-02
PNY VCQP6000-PB,,"Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz",4058.99,5499.99,136.0,New Jersey,South Brunswick,New Jersey,United States,
Crucial CT1050MX300SSD1,,"Series:MX300,Type:SSD,Capacity:1.1TB,Cache:N/A",192.52,267.99,137.0,Beijing,Beijing,Beijing,China,
MSI GTX 1080 TI LIGHTNING X,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,863.98,149.0,Sydney,Sydney,New South Wales,Australia,
G.Skill Ripjaws V Series,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",546.05,677.99,170.0,Bombay,Bombay,Maharashtra,India,
Corsair Vengeance LPX,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",912.98,1299.99,66.0,Sydney,Sydney,New South Wales,Australia,
Gigabyte GV-N108TAORUSX W-11GD,True,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz",596.05,824.98,68.0,"Seattle, Washington",Seattle,Washington,United States,
Western Digital WDS500G1B0B,,"Series:Blue,Type:SSD,Capacity:500GB,Cache:N/A",106.89,149.88,167.0,Mexico City,San Francisco,California,United States,2024-09-04
MSI X99A WORKSTATION,,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",239.95,289.97,47.0,Toronto,Toronto,Ontario,Canada,
G.Skill Ripjaws 4 Series,,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",834.06,1073.99,222.0,Sydney,Sydney,New South Wales,Australia,
PNY VCGGTX1080T11XGPB-OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",600.92,759.99,119.0,San Francisco,South San Francisco,California,United States,
Intel Xeon E5-2695 V3 (OEM/Tray),,"Speed:2.3GHz,Cores:14,TDP:120W",1925.13,2431.95,6.0,Bombay,Bombay,Maharashtra,India,2024-02-05
PNY VCQP5000-PB,,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,2015.11,65.0,Mexico City,Monterrey,Nuevo Leon,Mexico,
Kingston HyperX Beast,,"Speed:DDR3-1866,Type:240-pin DIMM,CAS:10Module:8x8GBSize:64GB",708.91,863.05,34.0,Bombay,Bombay,Maharashtra,India,
Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,864.98,239.0,San Francisco,South San Francisco,California,United States,2024-05-06
Corsair Vengeance LPX,,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",1019.51,1199.99,78.0,Toronto,Toronto,Ontario,Canada,2024-08-06
G.Skill Ripjaws V Series,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",633.65,704.99,51.0,Beijing,Beijing,Beijing,China,2024-10-06
Seagate ST1000DM010,,"Series:BarraCuda,Type:7200RPM,Capacity:1TB,Cache:64MB",42.18,49.37,47.0,Beijing,Beijing,Beijing,China,
Corsair Vengeance LPX,,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",1019.51,1199.99,43.0,Beijing,Beijing,Beijing,China,
SanDisk SDSSDA-120G-G26,,"Series:SSD PLUS,Type:SSD,Capacity:120GB,Cache:N/A",52.7,59.99,137.0,Mexico City,San Francisco,California,United States,
Intel Xeon E5-2640 V2,,"Speed:2.0GHz,Cores:8,TDP:95W",545.19,608.95,178.0,San Francisco,South San Francisco,California,United States,2024-02-07
ASRock X299 Taichi,,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",214.36,282.98,12.0,Beijing,Beijing,Beijing,China,2024-04-07
G.Skill Trident Z,,"Speed:DDR4-3400,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",565.39,731.99,9.0,Bombay,Bombay,Maharashtra,India,2024-04-07
Corsair Vengeance LPX,,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",821.91,1099.99,122.0,Bombay,Bombay,Maharashtra,India,2024-05-07
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",617.62,695.99,57.0,Sydney,Sydney,New South Wales,Australia,2024-06-07
Crucial,,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:17Module:1x64GBSize:64GB",604.04,799.0,3.0,Bombay,Bombay,Maharashtra,India,
Intel Xeon E5-1650 V3,,"Speed:3.5GHz,Cores:6,TDP:140W",399.77,564.89,29.0,Bombay,Bombay,Maharashtra,India,
Intel Core i7-4770K,,"Speed:3.5GHz,Cores:4,TDP:84W",799.0,714.15,27.0,Bombay,Bombay,Maharashtra,India,2024-01-08
Intel Xeon E5-2640 V2,True,"Speed:2.0GHz,Cores:8,TDP:95W",545.19,608.95,53.0,Sydney,Sydney,New South Wales,Australia,
G.Skill Ripjaws V Series,,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",452.54,645.2,107.0,San Francisco,South San Francisco,California,United States,2024-05-09
Gigabyte GV-N108TAORUS-11GD,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.59GHz",605.3,744.98,214.0,San Francisco,South San Francisco,California,United States,2024-11-09
Intel Xeon E5-1650 V4 (OEM/Tray),,"Speed:3.6GHz,Cores:6,TDP:140W",453.14,594.99,184.0,San Francisco,South San Francisco,California,United States,
MSI X299 TOMAHAWK ARCTIC,,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",223.92,281.98,101.0,San Francisco,South San Francisco,California,United States,
Seagate ST2000DM006,,"Series:Barracuda,Type:7200RPM,Capacity:2TB,Cache:64MB",47.93,66.89,74.0,Toronto,Toronto,Ontario,Canada,
Gigabyte GV-N108TAORUSX W-11GD,True,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz",596.05,824.98,65.0,Mexico City,Monterrey,Nuevo Leon,Mexico,
AMD Opteron 6378,,"Speed:2.4GHz,Cores:16,TDP:115W",826.99,651.92,105.0,"Seattle, Washington",Seattle,Washington,United States,
EVGA 12G-P4-3992-KR,,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,2799.99,6.0,Bombay,Bombay,Maharashtra,India,
ATI FirePro S9150,,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,3177.44,135.0,New Jersey,South Brunswick,New Jersey,United States,
Intel Xeon E5-2687W V4,,"Speed:3.0GHz,Cores:12,TDP:160W",1723.83,2042.69,76.0,Sydney,Sydney,New South Wales,Australia,
SanDisk SDSSDA-240G-G26,,"Series:SSD PLUS,Type:SSD,Capacity:240GB,Cache:N/A",61.1,83.88,71.0,Sydney,Sydney,New South Wales,Australia,
Zotac ZT-P10810A-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,849.99,107.0,"Southlake, Texas",Southlake,Texas,United States,
Intel Xeon E5-1650 V4,,"Speed:3.6GHz,Cores:6,TDP:140W",535.47,601.99,36.0,Bombay,Bombay,Maharashtra,India,
G.Skill Ripjaws V Series,True,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",617.62,695.99,24.0,Beijing,Beijing,Beijing,China,
Asus Sabertooth 990FX,,"CPU:AM3+,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",252.31,295.72,89.0,San Francisco,South San Francisco,California,United States,2024-05-12
MSI GTX 1080 TI AERO 11G OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,798.26,98.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2024-06-12
NVIDIA VCQM4000-PB,,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,790.0,146.0,New Jersey,South Brunswick,New Jersey,United States,
MSI GAMING,,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz",753.18,849.99,6.0,Bombay,Bombay,Maharashtra,India,
Kingston,,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x16GBSize:64GB",474.18,644.0,53.0,Sydney,Sydney,New South Wales,Australia,
AMD Opteron 6378,,"Speed:2.4GHz,Cores:16,TDP:115W",826.99,651.92,61.0,Sydney,Sydney,New South Wales,Australia,
Intel Xeon E5-2699 V3 (OEM/Tray),True,"Speed:2.3GHz,Cores:18,TDP:145W",2867.51,3410.46,141.0,Sydney,Sydney,New South Wales,Australia,
ATI FirePro S9150,True,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,3177.44,11.0,Bombay,Bombay,Maharashtra,India,
MSI X99A GODLIKE GAMING CARBON,True,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",415.0,549.59,221.0,Sydney,Sydney,New South Wales,Australia,2025-07-02
SanDisk SDSSDA-120G-G26,True,"Series:SSD PLUS,Type:SSD,Capacity:120GB,Cache:N/A",52.7,59.99,213.0,San Francisco,San Francisco,California,United States,2025-08-02
Zotac ZT-P10810D-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",580.1,759.99,237.0,Toronto,Toronto,Ontario,Canada,
G.Skill Trident X,,"Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB",507.32,649.99,228.0,"Seattle, Washington",Seattle,Washington,United States,2025-10-04
ATI FirePro W9000,,"Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz",2785.55,3192.97,22.0,Beijing,Beijing,Beijing,China,
Seagate ST2000DX002,,"Series:FireCuda,Type:Hybrid,Capacity:2TB,Cache:64MB",64.48,90.99,162.0,Sydney,Sydney,New South Wales,Australia,
Intel Xeon E5-2643 V4 (OEM/Tray),,"Speed:3.4GHz,Cores:6,TDP:135W",1225.59,1708.86,109.0,Bombay,Bombay,Maharashtra,India,
MSI GeForce GTX 1080 Ti GAMING X 11G,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",666.59,759.99,185.0,Sydney,Sydney,New South Wales,Australia,
Asus VANGUARD B85,,"CPU:LGA1150,Form Factor:Micro ATX,RAM Slots:4,Max RAM:32GB",258.1,287.0,23.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2025-12-05
Intel Core i7-6950X (OEM/Tray),,"Speed:3.0GHz,Cores:10,TDP:140W",1479.56,1704.37,3.0,Bombay,Bombay,Maharashtra,India,
PNY VCQK4200-PB,,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,949.89,128.0,Beijing,Beijing,Beijing,China,
Samsung MZ-7KE256BW,,"Series:850 Pro Series,Type:SSD,Capacity:256GB,Cache:N/A",97.19,119.99,161.0,Sydney,Sydney,New South Wales,Australia,
Western Digital WDS250G1B0B,,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",70.71,89.99,137.0,Beijing,Beijing,Beijing,China,
Western Digital WD2003FZEX,,"Series:BLACK SERIES,Type:7200RPM,Capacity:2TB,Cache:64MB",91.76,117.45,42.0,Toronto,Toronto,Ontario,Canada,
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",602.4,680.99,30.0,Sydney,Sydney,New South Wales,Australia,
PNY VCQK4200-PB,,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,949.89,184.0,Toronto,Toronto,Ontario,Canada,2025-03-08
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",517.78,686.99,89.0,"Seattle, Washington",Seattle,Washington,United States,2025-07-08
G.Skill Ripjaws V Series,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",546.05,677.99,220.0,San Francisco,South San Francisco,California,United States,2025-08-08
G.Skill Ripjaws V Series,True,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",452.54,645.2,74.0,"Seattle, Washington",Seattle,Washington,United States,
Intel Xeon E5-2690 V4,,"Speed:2.6GHz,Cores:14,TDP:135W",1499.26,1994.49,51.0,Sydney,Sydney,New South Wales,Australia,
Zotac ZT-P10810A-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,849.99,36.0,Bombay,Bombay,Maharashtra,India,
Gigabyte GV-N108TAORUSX W-11GD,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz",596.05,824.98,51.0,Beijing,Beijing,Beijing,China,2025-11-09
NVIDIA VCQM4000-PB,,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,790.0,110.0,Sydney,Sydney,New South Wales,Australia,2025-03-10
Intel Xeon E5-2687W,,"Speed:3.1GHz,Cores:8,TDP:150W",581.16,710.99,155.0,San Francisco,South San Francisco,California,United States,2025-07-10
Samsung MZ-V6E250,,"Series:960 EVO,Type:SSD,Capacity:250GB,Cache:512MB",92.98,127.88,17.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2025-08-10
MSI Z170A KRAIT GAMING,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",262.4,299.89,69.0,Sydney,Sydney,New South Wales,Australia,
PNY VCGGTX1080T11XGPB-OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",600.92,759.99,472344.0,Beijing,Beijing,Beijing,China,
Intel Xeon E5-2640 V3,,"Speed:2.6GHz,Cores:8,TDP:90W",899.99,668.24,102.0,"Seattle, Washington",Seattle,Washington,United States,2025-05-11
AMD FirePro W9100,,"Chipset:FirePro W9100,Memory:16GBCore Clock:930MHz",2483.38,2998.89,110.0,"Seattle, Washington",Seattle,Washington,United States,
Intel Xeon E5-2640 V2,,"Speed:2.0GHz,Cores:8,TDP:95W",545.19,608.95,21.0,Beijing,Beijing,Beijing,China,
EVGA 11G-P4-6696-KR,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",594.46,759.99,86.0,"Seattle, Washington",Seattle,Washington,United States,2025-01-12
Intel Xeon E5-2690 V4,,"Speed:2.6GHz,Cores:14,TDP:135W",1499.26,1994.49,87.0,New Jersey,South Brunswick,New Jersey,United States,
Zotac ZT-70203-10P,,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,820.61,8.0,Bombay,Bombay,Maharashtra,India,
MSI GeForce GTX 1080 Ti GAMING X 11G,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",666.59,759.99,272.0,New Jersey,South Brunswick,New Jersey,United States,
